Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
230687,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,20,64.96,305,263,9,254,0,46,43,0,165,0,0,42,3,308,165,89,308,197005.1,2015.31,9,17,11,217,0,0,0,0,0,46,208,0
230688,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,20,69.29,305,263,9,254,102,0,78,0,74,0,0,42,3,308,176,78,308,183661.78,1882.58,20,34,29,171,0,0,0,0,102,0,152,0
230689,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,30,64.52,305,263,15,248,119,65,23,0,41,0,0,42,3,308,160,88,308,153302.75,1577.03,29,50,40,25,23,81,0,0,119,65,64,0
230690,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,30,62.35,305,263,16,247,0,67,26,0,154,0,0,42,3,308,154,93,308,180492.8,1863.54,9,17,11,9,14,187,0,0,0,67,180,0
230691,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,30,71.54,305,263,17,246,127,0,70,0,49,0,0,42,3,308,176,70,308,211813.47,2174.14,20,34,29,19,13,131,0,0,127,0,119,0
230692,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,40,61.38,305,263,17,246,125,70,19,6,7,19,0,42,3,308,151,95,308,146249.82,1509.86,29,50,40,25,23,17,7,55,125,70,26,25
230693,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,40,57.79,304,262,18,244,0,74,23,6,23,118,0,42,4,308,141,103,308,200672.1,2077.69,9,17,11,9,14,7,7,170,0,74,46,124
230694,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,40,70.08,305,263,19,244,135,0,49,24,9,27,0,42,3,308,171,73,308,198923.85,2047.32,20,34,29,19,13,12,4,113,135,0,58,51
230695,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,50,60.98,305,263,17,246,125,72,0,24,0,25,0,42,3,308,150,96,308,141956.14,1465.74,29,50,40,25,23,17,7,55,125,72,0,49
230696,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,50,56.97,304,262,18,244,0,77,0,28,0,139,0,42,4,308,139,105,308,194581.68,2015.09,9,17,11,9,14,7,7,170,0,77,0,167
230697,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,50,69.26,305,263,19,244,135,0,0,75,0,34,0,42,3,308,169,75,308,187712.88,1932.66,20,34,29,19,13,12,4,113,135,0,0,109
230698,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,60,60.98,305,263,17,246,125,72,0,24,0,25,0,42,3,308,150,96,308,141956.14,1465.74,29,50,40,25,23,17,7,55,125,72,0,49
230699,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,60,56.97,304,262,18,244,0,77,0,28,0,139,0,42,4,308,139,105,308,194581.68,2015.09,9,17,11,9,14,7,7,170,0,77,0,167
230700,20,-0.08,-0.05,-0.6,-0.4,1,0.2,0.2,0.15,60,69.26,305,263,19,244,135,0,0,75,0,34,0,42,3,308,169,75,308,187712.88,1932.66,20,34,29,19,13,12,4,113,135,0,0,109
230701,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,20,75.68,305,263,4,259,178,42,21,0,18,0,0,42,3,308,196,63,308,104043.63,1280.22,120,54,30,55,0,0,0,0,178,42,39,0
230702,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,20,67.72,305,263,9,254,0,46,36,0,172,0,0,42,3,308,172,82,308,224220.23,2404.23,9,17,11,217,0,0,0,0,0,46,208,0
230703,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,20,81.08,305,263,4,259,188,0,49,0,22,0,0,42,3,308,210,49,308,144557.67,1552.79,112,39,26,82,0,0,0,0,188,0,71,0
230704,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,30,77.25,305,263,8,255,194,50,8,0,3,0,0,42,3,308,197,58,308,116285.4,1363.94,120,54,30,16,16,19,0,0,194,50,11,0
230705,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,30,63.16,305,263,16,247,0,67,24,0,156,0,0,42,3,308,156,91,308,214082.98,2315.96,9,17,11,9,14,187,0,0,0,67,180,0
230706,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,30,88.14,305,263,10,253,214,0,30,0,9,0,0,42,3,308,223,30,308,193471.58,1832.58,112,39,26,11,18,47,0,0,214,0,39,0
230707,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,40,77.95,305,263,9,254,195,52,4,0,3,0,0,42,3,308,198,56,308,112539.9,1350.4,120,54,30,16,16,8,1,9,195,52,7,0
230708,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,40,59.02,304,262,18,244,0,74,21,5,25,119,0,42,4,308,144,100,308,227252.67,2551.53,9,17,11,9,14,7,7,170,0,74,46,124
230709,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,40,88.89,305,263,11,252,218,0,21,7,4,2,0,42,3,308,224,28,308,185350.0,1796.38,112,39,26,11,18,8,3,35,218,0,25,9
230710,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,50,76.77,305,263,9,254,195,54,0,5,0,0,0,42,3,308,195,59,308,108223.8,1322.95,120,54,30,16,16,8,1,9,195,54,0,5
230711,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,50,57.79,304,262,18,244,0,77,0,26,0,141,0,42,4,308,141,103,308,218624.38,2487.65,9,17,11,9,14,7,7,170,0,77,0,167
230712,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,50,87.7,305,263,11,252,218,0,0,31,0,3,0,42,3,308,221,31,308,173304.29,1729.34,112,39,26,11,18,8,3,35,218,0,0,34
230713,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,60,76.77,305,263,9,254,195,54,0,5,0,0,0,42,3,308,195,59,308,108223.8,1322.95,120,54,30,16,16,8,1,9,195,54,0,5
230714,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,60,57.79,304,262,18,244,0,77,0,26,0,141,0,42,4,308,141,103,308,218624.38,2487.65,9,17,11,9,14,7,7,170,0,77,0,167
230715,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.1,0.15,60,87.7,305,263,11,252,218,0,0,31,0,3,0,42,3,308,221,31,308,173304.29,1729.34,112,39,26,11,18,8,3,35,218,0,0,34
230716,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,20,68.5,305,263,9,254,101,46,34,0,73,0,0,42,3,308,174,80,308,170442.34,1920.32,30,52,40,132,0,0,0,0,101,46,107,0
230717,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,20,67.72,305,263,9,254,0,46,36,0,172,0,0,42,3,308,172,82,308,224220.23,2404.23,9,17,11,217,0,0,0,0,0,46,208,0
230718,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,20,74.8,305,263,9,254,106,0,64,0,84,0,0,42,3,308,190,64,308,229434.44,2293.99,21,36,30,167,0,0,0,0,106,0,148,0
230719,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,30,65.32,305,263,15,248,125,65,21,0,37,0,0,42,3,308,162,86,308,181602.06,1982.59,30,52,40,25,23,78,0,0,125,65,58,0
230720,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,30,63.16,305,263,16,247,0,67,24,0,156,0,0,42,3,308,156,91,308,214082.98,2315.96,9,17,11,9,14,187,0,0,0,67,180,0
230721,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,30,78.46,305,263,17,246,136,0,53,0,57,0,0,42,3,308,193,53,308,291185.13,2639.11,21,36,30,19,14,126,0,0,136,0,110,0
230722,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,40,63.01,305,263,17,246,132,70,16,5,9,14,0,42,3,308,155,91,308,170842.8,1942.54,30,52,40,25,23,20,9,47,132,70,25,19
230723,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,40,59.02,304,262,18,244,0,74,21,5,25,119,0,42,4,308,144,100,308,227252.67,2551.53,9,17,11,9,14,7,7,170,0,74,46,124
230724,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,40,75.0,305,263,19,244,146,0,44,17,12,25,0,42,3,308,183,61,308,266573.97,2528.85,21,36,30,19,14,16,6,102,146,0,56,42
230725,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,50,62.2,305,263,17,246,132,72,0,21,0,21,0,42,3,308,153,93,308,165168.53,1901.4,30,52,40,25,23,20,9,47,132,72,0,42
230726,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,50,57.79,304,262,18,244,0,77,0,26,0,141,0,42,4,308,141,103,308,218624.38,2487.65,9,17,11,9,14,7,7,170,0,77,0,167
230727,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,50,74.18,305,263,19,244,146,0,0,63,0,35,0,42,3,308,181,63,308,247762.96,2420.87,21,36,30,19,14,16,6,102,146,0,0,98
230728,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,60,62.2,305,263,17,246,132,72,0,21,0,21,0,42,3,308,153,93,308,165168.53,1901.4,30,52,40,25,23,20,9,47,132,72,0,42
230729,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,60,57.79,304,262,18,244,0,77,0,26,0,141,0,42,4,308,141,103,308,218624.38,2487.65,9,17,11,9,14,7,7,170,0,77,0,167
230730,20,-0.08,-0.05,-0.6,-0.4,2,0.1,0.2,0.15,60,74.18,305,263,19,244,146,0,0,63,0,35,0,42,3,308,181,63,308,247762.96,2420.87,21,36,30,19,14,16,6,102,146,0,0,98
230731,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,20,72.2,305,263,4,259,171,43,29,0,16,0,0,42,3,308,187,72,308,91415.67,941.66,117,53,27,62,0,0,0,0,171,43,45,0
230732,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,20,64.96,305,263,9,254,0,46,43,0,165,0,0,42,3,308,165,89,308,197005.1,2015.31,9,17,11,217,0,0,0,0,0,46,208,0
230733,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,20,75.29,305,263,4,259,178,0,64,0,17,0,0,42,3,308,195,64,308,116401.84,1194.87,109,37,20,93,0,0,0,0,178,0,81,0
230734,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,30,74.51,305,263,8,255,188,54,11,0,2,0,0,42,3,308,190,65,308,98621.97,1017.54,117,53,27,17,15,26,0,0,188,54,13,0
230735,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,30,62.35,305,263,16,247,0,67,26,0,154,0,0,42,3,308,154,93,308,180492.8,1863.54,9,17,11,9,14,187,0,0,0,67,180,0
230736,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,30,80.63,305,263,10,253,202,0,49,0,2,0,0,42,3,308,204,49,308,145216.64,1492.36,109,37,20,12,10,65,0,0,202,0,51,0
230737,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,40,75.2,305,263,9,254,189,57,6,0,2,0,0,42,3,308,191,63,308,96166.32,994.4,117,53,27,17,15,13,2,10,189,57,8,0
230738,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,40,57.79,304,262,18,244,0,74,23,6,23,118,0,42,4,308,141,103,308,200672.1,2077.69,9,17,11,9,14,7,7,170,0,74,46,124
230739,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,40,83.33,305,263,11,252,205,0,31,11,2,3,0,42,3,308,210,42,308,138541.1,1425.62,109,37,20,12,10,14,1,49,205,0,33,14
230740,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,50,74.41,305,263,9,254,189,59,0,6,0,0,0,42,3,308,189,65,308,93336.44,965.91,117,53,27,17,15,13,2,10,189,59,0,6
230741,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,50,56.97,304,262,18,244,0,77,0,28,0,139,0,42,4,308,139,105,308,194581.68,2015.09,9,17,11,9,14,7,7,170,0,77,0,167
230742,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,50,82.54,305,263,11,252,205,0,0,44,0,3,0,42,3,308,208,44,308,131052.87,1349.42,109,37,20,12,10,14,1,49,205,0,0,47
230743,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,60,74.41,305,263,9,254,189,59,0,6,0,0,0,42,3,308,189,65,308,93336.44,965.91,117,53,27,17,15,13,2,10,189,59,0,6
230744,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,60,56.97,304,262,18,244,0,77,0,28,0,139,0,42,4,308,139,105,308,194581.68,2015.09,9,17,11,9,14,7,7,170,0,77,0,167
230745,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.1,0.15,60,82.54,305,263,11,252,205,0,0,44,0,3,0,42,3,308,208,44,308,131052.87,1349.42,109,37,20,12,10,14,1,49,205,0,0,47
230746,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,20,65.75,305,263,9,254,98,46,41,0,69,0,0,42,3,308,167,87,308,150694.1,1548.34,29,50,40,135,0,0,0,0,98,46,110,0
230747,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,20,64.96,305,263,9,254,0,46,43,0,165,0,0,42,3,308,165,89,308,197005.1,2015.31,9,17,11,217,0,0,0,0,0,46,208,0
230748,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,20,69.29,305,263,9,254,102,0,78,0,74,0,0,42,3,308,176,78,308,183661.78,1882.58,20,34,29,171,0,0,0,0,102,0,152,0
230749,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,30,64.52,305,263,15,248,119,65,23,0,41,0,0,42,3,308,160,88,308,153302.75,1577.03,29,50,40,25,23,81,0,0,119,65,64,0
230750,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,30,62.35,305,263,16,247,0,67,26,0,154,0,0,42,3,308,154,93,308,180492.8,1863.54,9,17,11,9,14,187,0,0,0,67,180,0
230751,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,30,71.54,305,263,17,246,127,0,70,0,49,0,0,42,3,308,176,70,308,211813.47,2174.14,20,34,29,19,13,131,0,0,127,0,119,0
230752,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,40,61.38,305,263,17,246,125,70,19,6,7,19,0,42,3,308,151,95,308,146249.82,1509.86,29,50,40,25,23,17,7,55,125,70,26,25
230753,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,40,57.79,304,262,18,244,0,74,23,6,23,118,0,42,4,308,141,103,308,200672.1,2077.69,9,17,11,9,14,7,7,170,0,74,46,124
230754,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,40,70.08,305,263,19,244,135,0,49,24,9,27,0,42,3,308,171,73,308,198923.85,2047.32,20,34,29,19,13,12,4,113,135,0,58,51
230755,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,50,60.98,305,263,17,246,125,72,0,24,0,25,0,42,3,308,150,96,308,141956.14,1465.74,29,50,40,25,23,17,7,55,125,72,0,49
230756,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,50,56.97,304,262,18,244,0,77,0,28,0,139,0,42,4,308,139,105,308,194581.68,2015.09,9,17,11,9,14,7,7,170,0,77,0,167
230757,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,50,69.26,305,263,19,244,135,0,0,75,0,34,0,42,3,308,169,75,308,187712.88,1932.66,20,34,29,19,13,12,4,113,135,0,0,109
230758,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,60,60.98,305,263,17,246,125,72,0,24,0,25,0,42,3,308,150,96,308,141956.14,1465.74,29,50,40,25,23,17,7,55,125,72,0,49
230759,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,60,56.97,304,262,18,244,0,77,0,28,0,139,0,42,4,308,139,105,308,194581.68,2015.09,9,17,11,9,14,7,7,170,0,77,0,167
230760,20,-0.08,-0.05,-0.6,-0.4,2,0.2,0.2,0.15,60,69.26,305,263,19,244,135,0,0,75,0,34,0,42,3,308,169,75,308,187712.88,1932.66,20,34,29,19,13,12,4,113,135,0,0,109
230761,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,20,71.09,391,344,5,339,219,58,40,0,22,0,0,47,5,396,241,98,396,110297.84,1141.14,152,72,31,84,0,0,0,0,219,58,62,0
230762,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,20,64.37,391,344,10,334,0,62,57,0,215,0,0,47,5,396,215,119,396,230569.8,2361.88,16,24,11,283,0,0,0,0,0,62,272,0
230763,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,20,74.26,390,343,5,338,227,0,87,0,24,0,0,47,6,396,251,87,396,146262.18,1503.82,137,50,24,127,0,0,0,0,227,0,111,0
230764,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,30,72.84,391,344,9,335,240,74,17,0,4,0,0,47,5,396,244,91,396,114868.76,1190.0,152,72,31,22,19,39,0,0,240,74,21,0
230765,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,30,61.77,391,344,17,327,0,89,36,0,202,0,0,47,5,396,202,125,396,209177.21,2160.61,16,24,11,11,17,248,0,0,0,89,238,0
230766,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,30,79.52,390,343,11,332,258,0,68,0,6,0,0,47,6,396,264,68,396,180128.74,1852.59,137,50,24,16,15,90,0,0,258,0,74,0
230767,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,40,73.05,391,344,10,334,241,79,9,2,2,1,0,47,5,396,244,90,396,111479.58,1157.51,152,72,31,22,19,18,3,17,241,79,11,3
230768,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,40,57.1,390,343,19,324,0,99,31,9,35,150,0,47,6,396,185,139,396,229378.74,2374.57,16,24,11,11,17,10,9,226,0,99,66,159
230769,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,40,81.57,390,343,12,331,264,0,45,16,2,4,0,47,6,396,270,61,396,171383.98,1762.96,137,50,24,16,15,16,3,70,264,0,47,20
230770,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,50,72.46,391,344,10,334,241,81,0,11,0,1,0,47,5,396,242,92,396,108909.94,1131.63,152,72,31,22,19,18,3,17,241,81,0,12
230771,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,50,56.48,390,343,19,324,0,103,0,38,0,183,0,47,6,396,183,141,396,221147.06,2289.4,16,24,11,11,17,10,9,226,0,103,0,221
230772,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,50,81.27,390,343,12,331,264,0,0,62,0,5,0,47,6,396,269,62,396,165438.87,1703.53,137,50,24,16,15,16,3,70,264,0,0,67
230773,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,60,72.46,391,344,10,334,241,81,0,11,0,1,0,47,5,396,242,92,396,108909.94,1131.63,152,72,31,22,19,18,3,17,241,81,0,12
230774,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,60,56.48,390,343,19,324,0,103,0,38,0,183,0,47,6,396,183,141,396,221147.06,2289.4,16,24,11,11,17,10,9,226,0,103,0,221
230775,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.1,0.15,60,81.27,390,343,12,331,264,0,0,62,0,5,0,47,6,396,269,62,396,165438.87,1703.53,137,50,24,16,15,16,3,70,264,0,0,67
230776,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,20,64.97,391,344,10,334,120,62,55,0,97,0,0,47,5,396,217,117,396,187407.96,1925.55,45,57,50,182,0,0,0,0,120,62,152,0
230777,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,20,64.37,391,344,10,334,0,62,57,0,215,0,0,47,5,396,215,119,396,230569.8,2361.88,16,24,11,283,0,0,0,0,0,62,272,0
230778,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,20,68.47,390,343,10,333,125,0,105,0,103,0,0,47,6,396,228,105,396,232335.85,2380.04,29,34,39,231,0,0,0,0,125,0,208,0
230779,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,30,63.72,391,344,16,328,149,87,32,0,60,0,0,47,5,396,209,119,396,187630.14,1932.29,45,57,50,30,32,114,0,0,149,87,92,0
230780,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,30,61.77,391,344,17,327,0,89,36,0,202,0,0,47,5,396,202,125,396,209177.21,2160.61,16,24,11,11,17,248,0,0,0,89,238,0
230781,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,30,71.08,390,343,18,325,160,0,94,0,71,0,0,47,6,396,231,94,396,267047.85,2737.18,29,34,39,23,20,180,0,0,160,0,165,0
230782,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,40,60.12,391,344,18,326,158,95,26,9,10,28,0,47,5,396,196,130,396,178518.67,1843.9,45,57,50,30,32,22,11,79,158,95,36,37
230783,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,40,57.1,390,343,19,324,0,99,31,9,35,150,0,47,6,396,185,139,396,229378.74,2374.57,16,24,11,11,17,10,9,226,0,99,66,159
230784,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,40,69.04,390,343,20,323,172,0,69,31,12,39,0,47,6,396,223,100,396,250814.92,2572.89,29,34,39,23,20,15,8,155,172,0,81,70
230785,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,50,59.82,391,344,18,326,158,98,0,33,0,37,0,47,5,396,195,131,396,173380.7,1791.37,45,57,50,30,32,22,11,79,158,98,0,70
230786,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,50,56.48,390,343,19,324,0,103,0,38,0,183,0,47,6,396,183,141,396,221147.06,2289.4,16,24,11,11,17,10,9,226,0,103,0,221
230787,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,50,68.73,390,343,20,323,172,0,0,101,0,50,0,47,6,396,222,101,396,239691.88,2460.42,29,34,39,23,20,15,8,155,172,0,0,151
230788,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,60,59.82,391,344,18,326,158,98,0,33,0,37,0,47,5,396,195,131,396,173380.7,1791.37,45,57,50,30,32,22,11,79,158,98,0,70
230789,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,60,56.48,390,343,19,324,0,103,0,38,0,183,0,47,6,396,183,141,396,221147.06,2289.4,16,24,11,11,17,10,9,226,0,103,0,221
230790,20,-0.08,-0.05,-0.6,-0.35,1,0.1,0.2,0.15,60,68.73,390,343,20,323,172,0,0,101,0,50,0,47,6,396,222,101,396,239691.88,2460.42,29,34,39,23,20,15,8,155,172,0,0,151
230791,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,20,71.09,391,344,5,339,219,58,40,0,22,0,0,47,5,396,241,98,396,110297.84,1141.14,152,72,31,84,0,0,0,0,219,58,62,0
230792,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,20,64.37,391,344,10,334,0,62,57,0,215,0,0,47,5,396,215,119,396,230569.8,2361.88,16,24,11,283,0,0,0,0,0,62,272,0
230793,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,20,74.26,390,343,5,338,227,0,87,0,24,0,0,47,6,396,251,87,396,146262.18,1503.82,137,50,24,127,0,0,0,0,227,0,111,0
230794,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,30,72.84,391,344,9,335,240,74,17,0,4,0,0,47,5,396,244,91,396,114868.76,1190.0,152,72,31,22,19,39,0,0,240,74,21,0
230795,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,30,61.77,391,344,17,327,0,89,36,0,202,0,0,47,5,396,202,125,396,209177.21,2160.61,16,24,11,11,17,248,0,0,0,89,238,0
230796,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,30,79.52,390,343,11,332,258,0,68,0,6,0,0,47,6,396,264,68,396,180128.74,1852.59,137,50,24,16,15,90,0,0,258,0,74,0
230797,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,40,73.05,391,344,10,334,241,79,9,2,2,1,0,47,5,396,244,90,396,111479.58,1157.51,152,72,31,22,19,18,3,17,241,79,11,3
230798,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,40,57.1,390,343,19,324,0,99,31,9,35,150,0,47,6,396,185,139,396,229378.74,2374.57,16,24,11,11,17,10,9,226,0,99,66,159
230799,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,40,81.57,390,343,12,331,264,0,45,16,2,4,0,47,6,396,270,61,396,171383.98,1762.96,137,50,24,16,15,16,3,70,264,0,47,20
230800,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,50,72.46,391,344,10,334,241,81,0,11,0,1,0,47,5,396,242,92,396,108909.94,1131.63,152,72,31,22,19,18,3,17,241,81,0,12
230801,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,50,56.48,390,343,19,324,0,103,0,38,0,183,0,47,6,396,183,141,396,221147.06,2289.4,16,24,11,11,17,10,9,226,0,103,0,221
230802,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,50,81.27,390,343,12,331,264,0,0,62,0,5,0,47,6,396,269,62,396,165438.87,1703.53,137,50,24,16,15,16,3,70,264,0,0,67
230803,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,60,72.46,391,344,10,334,241,81,0,11,0,1,0,47,5,396,242,92,396,108909.94,1131.63,152,72,31,22,19,18,3,17,241,81,0,12
230804,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,60,56.48,390,343,19,324,0,103,0,38,0,183,0,47,6,396,183,141,396,221147.06,2289.4,16,24,11,11,17,10,9,226,0,103,0,221
230805,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.1,0.15,60,81.27,390,343,12,331,264,0,0,62,0,5,0,47,6,396,269,62,396,165438.87,1703.53,137,50,24,16,15,16,3,70,264,0,0,67
230806,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.2,0.15,20,64.97,391,344,10,334,120,62,55,0,97,0,0,47,5,396,217,117,396,187407.96,1925.55,45,57,50,182,0,0,0,0,120,62,152,0
230807,20,-0.08,-0.05,-0.6,-0.35,1,0.2,0.2,0.15,20,64.37,391,344,10,334,0,62,57,0,215,0,0,47,5,396,215,119,396,230569.8,2361.88,16,24,11,283,0,0,0,0,0,62,272,0
