Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
68320,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,50,69.34,875,801,28,773,523,199,0,38,0,13,0,74,10,885,536,237,885,192320.43,2037.48,314,153,84,47,55,35,21,64,523,199,0,51
68321,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,50,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68322,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,50,77.43,870,796,34,762,569,0,0,172,0,21,0,74,15,885,590,172,885,335384.62,3487.87,276,114,53,31,37,34,14,203,569,0,0,193
68323,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,60,69.34,875,801,28,773,523,199,0,38,0,13,0,74,10,885,536,237,885,192320.43,2037.48,314,153,84,47,55,35,21,64,523,199,0,51
68324,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,60,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68325,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,60,77.43,870,796,34,762,569,0,0,172,0,21,0,74,15,885,590,172,885,335384.62,3487.87,276,114,53,31,37,34,14,203,569,0,0,193
68326,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,20,58.72,875,801,21,780,229,159,163,0,229,0,0,74,10,885,458,322,885,283397.71,2965.05,92,116,108,464,0,0,0,0,229,159,392,0
68327,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,20,57.6,875,801,25,776,0,162,167,0,447,0,0,74,10,885,447,329,885,300057.39,3136.18,39,47,51,639,0,0,0,0,0,162,614,0
68328,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,20,61.86,872,798,22,776,237,0,296,0,243,0,0,74,13,885,480,296,885,330196.38,3449.19,53,70,61,592,0,0,0,0,237,0,539,0
68329,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,30,57.93,875,801,38,763,291,219,102,0,151,0,0,74,10,885,442,321,885,289757.58,3049.07,92,116,108,72,76,299,0,0,291,219,253,0
68330,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,30,55.28,875,801,43,758,0,225,114,0,419,0,0,74,10,885,419,339,885,285519.33,3024.71,39,47,51,25,44,552,0,0,0,225,533,0
68331,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,30,64.11,871,797,42,755,310,0,271,0,174,0,0,74,14,885,484,271,885,406985.18,4258.29,53,70,61,53,40,478,0,0,310,0,445,0
68332,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,40,56.97,875,801,41,760,324,245,66,16,43,66,0,74,10,885,433,327,885,298713.3,3160.56,92,116,108,72,76,46,39,211,324,245,109,82
68333,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,40,53.85,874,800,46,754,0,256,76,16,121,285,0,74,11,885,406,348,885,334847.33,3543.7,39,47,51,25,44,19,26,503,0,256,197,301
68334,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,40,65.29,870,796,47,749,351,0,197,63,49,89,0,74,15,885,489,260,885,473080.1,4922.89,53,70,61,53,40,33,28,411,351,0,246,152
68335,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,50,56.58,875,801,41,760,325,249,0,81,0,105,0,74,10,885,430,330,885,290756.36,3078.01,92,116,108,72,76,46,39,211,325,249,0,186
68336,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,50,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68337,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,50,65.29,870,796,47,749,353,0,0,260,0,136,0,74,15,885,489,260,885,460275.35,4793.22,53,70,61,53,40,33,28,411,353,0,0,396
68338,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,60,56.58,875,801,41,760,325,249,0,81,0,105,0,74,10,885,430,330,885,290756.36,3078.01,92,116,108,72,76,46,39,211,325,249,0,186
68339,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,60,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68340,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.2,0.15,60,65.29,870,796,47,749,353,0,0,260,0,136,0,74,15,885,489,260,885,460275.35,4793.22,53,70,61,53,40,33,28,411,353,0,0,396
68341,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,20,69.34,875,801,15,786,485,137,104,0,60,0,0,74,10,885,545,241,885,220960.82,3096.03,323,163,89,211,0,0,0,0,485,137,164,0
68342,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,20,60.57,875,801,25,776,0,162,144,0,470,0,0,74,10,885,470,306,885,371743.8,4526.86,39,47,51,639,0,0,0,0,0,162,614,0
68343,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,20,74.04,872,798,16,782,508,0,203,0,71,0,0,74,13,885,579,203,885,287458.54,3622.15,286,127,63,306,0,0,0,0,508,0,274,0
68344,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,30,70.84,875,801,26,775,529,173,53,0,20,0,0,74,10,885,549,226,885,223320.71,3217.93,323,163,89,47,56,97,0,0,529,173,73,0
68345,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,30,56.73,875,801,43,758,0,225,103,0,430,0,0,74,10,885,430,328,885,362967.57,4594.02,39,47,51,25,44,552,0,0,0,225,533,0
68346,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,30,79.66,871,797,30,767,579,0,156,0,32,0,0,74,14,885,611,156,885,392030.61,4295.04,286,127,63,32,47,212,0,0,579,0,188,0
68347,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,40,71.83,875,801,27,774,539,189,27,2,11,6,0,74,10,885,556,218,885,219705.87,3249.38,323,163,89,47,56,24,18,54,539,189,38,8
68348,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,40,56.1,874,800,46,754,0,256,65,10,132,291,0,74,11,885,423,331,885,419524.61,5222.07,39,47,51,25,44,19,26,503,0,256,197,301
68349,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,40,82.83,870,796,33,763,601,0,107,24,17,14,0,74,15,885,632,131,885,468556.88,4713.21,286,127,63,32,47,24,17,167,601,0,124,38
68350,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,50,71.58,875,801,27,774,539,191,0,29,0,15,0,74,10,885,554,220,885,215947.94,3230.35,323,163,89,47,56,24,18,54,539,191,0,44
68351,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,50,55.31,874,800,46,754,0,262,0,75,0,417,0,74,11,885,417,337,885,406443.48,5134.52,39,47,51,25,44,19,26,503,0,262,0,492
68352,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,50,82.83,870,796,33,763,601,0,0,131,0,31,0,74,15,885,632,131,885,456556.58,4650.59,286,127,63,32,47,24,17,167,601,0,0,162
68353,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,60,71.58,875,801,27,774,539,191,0,29,0,15,0,74,10,885,554,220,885,215947.94,3230.35,323,163,89,47,56,24,18,54,539,191,0,44
68354,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,60,55.31,874,800,46,754,0,262,0,75,0,417,0,74,11,885,417,337,885,406443.48,5134.52,39,47,51,25,44,19,26,503,0,262,0,492
68355,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.1,0.15,60,82.83,870,796,33,763,601,0,0,131,0,31,0,74,15,885,632,131,885,456556.58,4650.59,286,127,63,32,47,24,17,167,601,0,0,162
68356,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,20,61.67,875,801,21,780,239,159,140,0,242,0,0,74,10,885,481,299,885,345117.33,4300.32,94,122,106,458,0,0,0,0,239,159,382,0
68357,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,20,60.57,875,801,25,776,0,162,144,0,470,0,0,74,10,885,470,306,885,371743.8,4526.86,39,47,51,639,0,0,0,0,0,162,614,0
68358,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,20,66.49,872,798,22,776,250,0,260,0,266,0,0,74,13,885,516,260,885,413552.32,4897.61,55,77,61,583,0,0,0,0,250,0,526,0
68359,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,30,59.37,875,801,38,763,307,219,91,0,146,0,0,74,10,885,453,310,885,361679.63,4527.45,94,122,106,76,78,287,0,0,307,219,237,0
68360,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,30,56.73,875,801,43,758,0,225,103,0,430,0,0,74,10,885,430,328,885,362967.57,4594.02,39,47,51,25,44,552,0,0,0,225,533,0
68361,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,30,68.87,871,797,42,755,338,0,235,0,182,0,0,74,14,885,520,235,885,572173.26,5926.26,55,77,61,57,48,457,0,0,338,0,417,0
68362,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,40,59.61,875,801,41,760,342,244,53,10,50,61,0,74,10,885,453,307,885,374369.16,4695.74,94,122,106,76,78,50,39,195,342,244,103,71
68363,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,40,56.1,874,800,46,754,0,256,65,10,132,291,0,74,11,885,423,331,885,419524.61,5222.07,39,47,51,25,44,19,26,503,0,256,197,301
68364,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,40,71.83,870,796,47,749,383,0,168,43,68,87,0,74,15,885,538,211,885,689795.85,6612.44,55,77,61,57,48,40,29,382,383,0,236,130
68365,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,50,59.08,875,801,41,760,343,247,0,64,0,106,0,74,10,885,449,311,885,367627.61,4646.03,94,122,106,76,78,50,39,195,343,247,0,170
68366,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,50,55.31,874,800,46,754,0,262,0,75,0,417,0,74,11,885,417,337,885,406443.48,5134.52,39,47,51,25,44,19,26,503,0,262,0,492
68367,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,50,71.83,870,796,47,749,384,0,0,211,0,154,0,74,15,885,538,211,885,673839.77,6516.81,55,77,61,57,48,40,29,382,384,0,0,365
68368,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,60,59.08,875,801,41,760,343,247,0,64,0,106,0,74,10,885,449,311,885,367627.61,4646.03,94,122,106,76,78,50,39,195,343,247,0,170
68369,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,60,55.31,874,800,46,754,0,262,0,75,0,417,0,74,11,885,417,337,885,406443.48,5134.52,39,47,51,25,44,19,26,503,0,262,0,492
68370,10,-0.1,-0.05,-0.6,-0.25,2,0.1,0.2,0.15,60,71.83,870,796,47,749,384,0,0,211,0,154,0,74,15,885,538,211,885,673839.77,6516.81,55,77,61,57,48,40,29,382,384,0,0,365
68371,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,20,66.54,875,801,15,786,459,139,124,0,64,0,0,74,10,885,523,263,885,185628.3,1955.34,314,153,84,235,0,0,0,0,459,139,188,0
68372,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,20,57.6,875,801,25,776,0,162,167,0,447,0,0,74,10,885,447,329,885,300057.39,3136.18,39,47,51,639,0,0,0,0,0,162,614,0
68373,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,20,69.44,872,798,16,782,474,0,239,0,69,0,0,74,13,885,543,239,885,229856.09,2413.23,276,114,53,339,0,0,0,0,474,0,308,0
68374,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,30,68.86,875,801,27,774,510,178,63,0,23,0,0,74,10,885,533,241,885,196296.8,2077.9,314,153,84,47,55,121,0,0,510,178,86,0
68375,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,30,55.28,875,801,43,758,0,225,114,0,419,0,0,74,10,885,419,339,885,285519.33,3024.71,39,47,51,25,44,552,0,0,0,225,533,0
68376,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,30,74.54,871,797,31,766,545,0,195,0,26,0,0,74,14,885,571,195,885,297099.92,3120.85,276,114,53,31,37,255,0,0,545,0,221,0
68377,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,40,69.21,875,801,28,773,523,197,34,7,7,5,0,74,10,885,535,238,885,194531.94,2059.76,314,153,84,47,55,35,21,64,523,197,41,12
68378,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,40,53.85,874,800,46,754,0,256,76,16,121,285,0,74,11,885,406,348,885,334847.33,3543.7,39,47,51,25,44,19,26,503,0,256,197,301
68379,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,40,76.9,870,796,34,762,569,0,135,41,7,10,0,74,15,885,586,176,885,340264.16,3535.14,276,114,53,31,37,34,14,203,569,0,142,51
68380,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,50,69.34,875,801,28,773,523,199,0,38,0,13,0,74,10,885,536,237,885,192320.43,2037.48,314,153,84,47,55,35,21,64,523,199,0,51
68381,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,50,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68382,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,50,77.43,870,796,34,762,569,0,0,172,0,21,0,74,15,885,590,172,885,335384.62,3487.87,276,114,53,31,37,34,14,203,569,0,0,193
68383,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,60,69.34,875,801,28,773,523,199,0,38,0,13,0,74,10,885,536,237,885,192320.43,2037.48,314,153,84,47,55,35,21,64,523,199,0,51
68384,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,60,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68385,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.1,0.15,60,77.43,870,796,34,762,569,0,0,172,0,21,0,74,15,885,590,172,885,335384.62,3487.87,276,114,53,31,37,34,14,203,569,0,0,193
68386,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,20,58.72,875,801,21,780,229,159,163,0,229,0,0,74,10,885,458,322,885,283397.71,2965.05,92,116,108,464,0,0,0,0,229,159,392,0
68387,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,20,57.6,875,801,25,776,0,162,167,0,447,0,0,74,10,885,447,329,885,300057.39,3136.18,39,47,51,639,0,0,0,0,0,162,614,0
68388,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,20,61.86,872,798,22,776,237,0,296,0,243,0,0,74,13,885,480,296,885,330196.38,3449.19,53,70,61,592,0,0,0,0,237,0,539,0
68389,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,30,57.93,875,801,38,763,291,219,102,0,151,0,0,74,10,885,442,321,885,289757.58,3049.07,92,116,108,72,76,299,0,0,291,219,253,0
68390,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,30,55.28,875,801,43,758,0,225,114,0,419,0,0,74,10,885,419,339,885,285519.33,3024.71,39,47,51,25,44,552,0,0,0,225,533,0
68391,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,30,64.11,871,797,42,755,310,0,271,0,174,0,0,74,14,885,484,271,885,406985.18,4258.29,53,70,61,53,40,478,0,0,310,0,445,0
68392,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,40,56.97,875,801,41,760,324,245,66,16,43,66,0,74,10,885,433,327,885,298713.3,3160.56,92,116,108,72,76,46,39,211,324,245,109,82
68393,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,40,53.85,874,800,46,754,0,256,76,16,121,285,0,74,11,885,406,348,885,334847.33,3543.7,39,47,51,25,44,19,26,503,0,256,197,301
68394,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,40,65.29,870,796,47,749,351,0,197,63,49,89,0,74,15,885,489,260,885,473080.1,4922.89,53,70,61,53,40,33,28,411,351,0,246,152
68395,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,50,56.58,875,801,41,760,325,249,0,81,0,105,0,74,10,885,430,330,885,290756.36,3078.01,92,116,108,72,76,46,39,211,325,249,0,186
68396,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,50,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68397,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,50,65.29,870,796,47,749,353,0,0,260,0,136,0,74,15,885,489,260,885,460275.35,4793.22,53,70,61,53,40,33,28,411,353,0,0,396
68398,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,60,56.58,875,801,41,760,325,249,0,81,0,105,0,74,10,885,430,330,885,290756.36,3078.01,92,116,108,72,76,46,39,211,325,249,0,186
68399,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,60,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68400,10,-0.1,-0.05,-0.6,-0.25,2,0.2,0.2,0.15,60,65.29,870,796,47,749,353,0,0,260,0,136,0,74,15,885,489,260,885,460275.35,4793.22,53,70,61,53,40,33,28,411,353,0,0,396
68401,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,20,69.7,229,198,0,198,124,34,26,0,14,0,0,31,1,230,138,60,230,59656.61,624.91,85,38,21,54,0,0,0,0,124,34,40,0
68402,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,20,63.08,229,198,3,195,0,37,35,0,123,0,0,31,1,230,123,72,230,145591.98,1502.07,7,11,11,166,0,0,0,0,0,37,158,0
68403,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,20,72.22,229,198,0,198,129,0,55,0,14,0,0,31,1,230,143,55,230,81258.12,844.72,78,28,14,78,0,0,0,0,129,0,69,0
68404,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,30,72.4,229,198,6,192,136,45,8,0,3,0,0,31,1,230,139,53,230,61145.94,647.32,85,38,21,14,12,22,0,0,136,45,11,0
68405,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,30,62.57,229,198,11,187,0,53,17,0,117,0,0,31,1,230,117,70,230,145993.06,1529.72,7,11,11,8,9,141,0,0,0,53,134,0
68406,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,30,79.47,229,198,8,190,147,0,39,0,4,0,0,31,1,230,151,39,230,98380.83,1031.43,78,28,14,9,7,54,0,0,147,0,43,0
68407,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,40,73.44,229,198,6,192,139,48,3,0,2,0,0,31,1,230,141,51,230,61361.29,651.89,85,38,21,14,12,11,4,7,139,48,5,0
68408,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,40,61.29,228,197,11,186,0,59,13,0,24,90,0,31,2,230,114,72,230,168695.8,1776.55,7,11,11,8,9,7,5,128,0,59,37,90
68409,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,40,82.63,229,198,8,190,153,0,28,5,2,2,0,31,1,230,157,33,230,102042.18,1057.35,78,28,14,9,7,11,4,39,153,0,30,7
68410,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,50,72.4,229,198,6,192,139,49,0,4,0,0,0,31,1,230,139,53,230,59245.65,630.64,85,38,21,14,12,11,4,7,139,49,0,4
68411,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,50,59.68,228,197,11,186,0,61,0,14,0,111,0,31,2,230,111,75,230,161948.09,1706.64,7,11,11,8,9,7,5,128,0,61,0,125
68412,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,50,82.11,229,198,8,190,153,0,0,34,0,3,0,31,1,230,156,34,230,97364.11,1011.74,78,28,14,9,7,11,4,39,153,0,0,37
68413,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,60,72.4,229,198,6,192,139,49,0,4,0,0,0,31,1,230,139,53,230,59245.65,630.64,85,38,21,14,12,11,4,7,139,49,0,4
68414,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,60,59.68,228,197,11,186,0,61,0,14,0,111,0,31,2,230,111,75,230,161948.09,1706.64,7,11,11,8,9,7,5,128,0,61,0,125
68415,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.1,0.15,60,82.11,229,198,8,190,153,0,0,34,0,3,0,31,1,230,156,34,230,97364.11,1011.74,78,28,14,9,7,11,4,39,153,0,0,37
68416,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,20,64.29,229,198,2,196,79,37,33,0,47,0,0,31,1,230,126,70,230,117172.08,1216.71,22,36,38,100,0,0,0,0,79,37,80,0
68417,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,20,63.08,229,198,3,195,0,37,35,0,123,0,0,31,1,230,123,72,230,145591.98,1502.07,7,11,11,166,0,0,0,0,0,37,158,0
68418,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,20,67.35,229,198,2,196,81,0,64,0,51,0,0,31,1,230,132,64,230,142920.64,1478.95,15,25,27,129,0,0,0,0,81,0,115,0
68419,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,30,65.08,229,198,9,189,93,51,15,0,30,0,0,31,1,230,123,66,230,116981.91,1220.78,22,36,38,20,16,57,0,0,93,51,45,0
68420,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,30,62.57,229,198,11,187,0,53,17,0,117,0,0,31,1,230,117,70,230,145993.06,1529.72,7,11,11,8,9,141,0,0,0,53,134,0
68421,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,30,72.19,229,198,11,187,97,0,52,0,38,0,0,31,1,230,135,52,230,158744.08,1652.57,15,25,27,14,9,97,0,0,97,0,90,0
68422,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,40,65.61,229,198,9,189,98,56,9,0,7,19,0,31,1,230,124,65,230,119538.75,1254.88,22,36,38,20,16,12,6,39,98,56,16,19
68423,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,40,61.29,228,197,11,186,0,59,13,0,24,90,0,31,2,230,114,72,230,168695.8,1776.55,7,11,11,8,9,7,5,128,0,59,37,90
68424,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,40,75.4,229,198,11,187,105,0,39,7,9,27,0,31,1,230,141,46,230,167091.04,1732.77,15,25,27,14,9,7,6,84,105,0,48,34
68425,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,50,64.02,229,198,9,189,98,57,0,11,0,23,0,31,1,230,121,68,230,116923.96,1228.92,22,36,38,20,16,12,6,39,98,57,0,34
68426,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,50,59.68,228,197,11,186,0,61,0,14,0,111,0,31,2,230,111,75,230,161948.09,1706.64,7,11,11,8,9,7,5,128,0,61,0,125
68427,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,50,74.33,229,198,11,187,106,0,0,48,0,33,0,31,1,230,139,48,230,162446.32,1688.4,15,25,27,14,9,7,6,84,106,0,0,81
68428,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,60,64.02,229,198,9,189,98,57,0,11,0,23,0,31,1,230,121,68,230,116923.96,1228.92,22,36,38,20,16,12,6,39,98,57,0,34
68429,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,60,59.68,228,197,11,186,0,61,0,14,0,111,0,31,2,230,111,75,230,161948.09,1706.64,7,11,11,8,9,7,5,128,0,61,0,125
68430,10,-0.1,-0.05,-0.55,-0.45,1,0.1,0.2,0.15,60,74.33,229,198,11,187,106,0,0,48,0,33,0,31,1,230,139,48,230,162446.32,1688.4,15,25,27,14,9,7,6,84,106,0,0,81
68431,10,-0.1,-0.05,-0.55,-0.45,1,0.2,0.1,0.15,20,69.7,229,198,0,198,124,34,26,0,14,0,0,31,1,230,138,60,230,59656.61,624.91,85,38,21,54,0,0,0,0,124,34,40,0
68432,10,-0.1,-0.05,-0.55,-0.45,1,0.2,0.1,0.15,20,63.08,229,198,3,195,0,37,35,0,123,0,0,31,1,230,123,72,230,145591.98,1502.07,7,11,11,166,0,0,0,0,0,37,158,0
68433,10,-0.1,-0.05,-0.55,-0.45,1,0.2,0.1,0.15,20,72.22,229,198,0,198,129,0,55,0,14,0,0,31,1,230,143,55,230,81258.12,844.72,78,28,14,78,0,0,0,0,129,0,69,0
68434,10,-0.1,-0.05,-0.55,-0.45,1,0.2,0.1,0.15,30,72.4,229,198,6,192,136,45,8,0,3,0,0,31,1,230,139,53,230,61145.94,647.32,85,38,21,14,12,22,0,0,136,45,11,0
68435,10,-0.1,-0.05,-0.55,-0.45,1,0.2,0.1,0.15,30,62.57,229,198,11,187,0,53,17,0,117,0,0,31,1,230,117,70,230,145993.06,1529.72,7,11,11,8,9,141,0,0,0,53,134,0
68436,10,-0.1,-0.05,-0.55,-0.45,1,0.2,0.1,0.15,30,79.47,229,198,8,190,147,0,39,0,4,0,0,31,1,230,151,39,230,98380.83,1031.43,78,28,14,9,7,54,0,0,147,0,43,0
68437,10,-0.1,-0.05,-0.55,-0.45,1,0.2,0.1,0.15,40,73.44,229,198,6,192,139,48,3,0,2,0,0,31,1,230,141,51,230,61361.29,651.89,85,38,21,14,12,11,4,7,139,48,5,0
68438,10,-0.1,-0.05,-0.55,-0.45,1,0.2,0.1,0.15,40,61.29,228,197,11,186,0,59,13,0,24,90,0,31,2,230,114,72,230,168695.8,1776.55,7,11,11,8,9,7,5,128,0,59,37,90
68439,10,-0.1,-0.05,-0.55,-0.45,1,0.2,0.1,0.15,40,82.63,229,198,8,190,153,0,28,5,2,2,0,31,1,230,157,33,230,102042.18,1057.35,78,28,14,9,7,11,4,39,153,0,30,7
68440,10,-0.1,-0.05,-0.55,-0.45,1,0.2,0.1,0.15,50,72.4,229,198,6,192,139,49,0,4,0,0,0,31,1,230,139,53,230,59245.65,630.64,85,38,21,14,12,11,4,7,139,49,0,4
